Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
25,1,0,2,2,0,1,0,3,1,1,1,0,3.9256707976445204,6,0,14,3,1,0,2.5944709154359584,2,3,1.4789639073734104,2,1,1
39,0,1,7,2,0,1,0,2,1,4,1,0,3.926568145249186,3,0,14,3,1,0,3.537895099024874,2,1,1.755648240925069,1,0,2
27,0,0,2,3,1,3,1,2,2,2,2,0,4.152660237893219,1,0,11,3,2,0,3.289226314620244,1,3,2.632645349198725,7,6,5
26,0,1,2,3,1,1,1,3,1,4,1,0,4.038780675963026,3,1,12,3,3,0,2.5519384834634122,5,2,0.7567227343738298,1,0,1
53,0,1,2,3,1,2,1,3,3,0,1,0,4.177678728753002,6,0,12,3,3,1,5.189159251698666,2,3,2.28792812459949,1,1,5
42,0,1,1,2,2,1,1,2,3,6,1,0,4.221636169676142,8,1,13,3,4,1,5.332798874217834,1,3,3.638897251217712,6,5,5
31,0,0,25,3,2,1,0,2,1,1,2,0,4.033773480886569,2,0,20,4,2,1,2.8667659402275856,1,2,1.8648650498741333,2,1,4
23,0,0,19,2,2,3,1,2,1,3,2,0,3.939966493715956,1,0,16,3,2,2,0.7710602063704559,2,3,0.7232926390247202,0,0,0
39,0,1,7,3,0,1,1,3,1,4,1,0,3.9409469037055027,3,0,14,3,2,0,3.538507572171027,3,1,1.8370865625799127,1,0,3
33,0,1,12,3,0,2,0,3,1,4,1,1,3.9887723997226403,1,0,14,3,2,0,4.250786327594657,1,3,3.0213054773507615,10,11,11
26,0,0,4,4,2,4,1,1,2,2,4,0,4.126361596653245,1,0,11,3,2,0,3.2308211951048817,0,2,2.5919431365515995,7,7,4
25,1,1,2,3,0,1,1,3,1,1,1,0,3.919448823861842,5,0,13,3,2,1,2.6485467331394013,2,3,1.4886094236623832,2,0,2
28,0,1,1,4,3,2,1,3,1,1,3,0,4.0696437806063255,6,0,16,3,3,0,2.2815555187664627,3,2,1.175622953692389,2,2,1
44,0,0,9,3,0,2,1,3,1,1,3,1,4.037801275190107,1,0,11,3,2,0,3.3870073722275436,3,3,2.2356957241765616,4,0,2
29,2,1,20,3,1,1,0,2,2,7,2,0,4.101269020464584,2,1,12,3,1,0,2.443078128295162,2,3,0.7232926390247202,0,0,0
33,0,0,11,1,3,1,1,1,1,3,4,2,4.036250570868895,6,0,13,3,1,2,3.0675518108352793,2,2,1.6414981733206075,2,1,2
29,0,0,1,4,2,1,1,2,1,1,3,0,4.112337774842253,8,0,13,3,2,2,2.280732131013903,3,3,1.175622953692389,2,2,2
30,0,0,27,3,1,2,0,3,2,2,4,0,4.149661744409842,1,0,20,3,4,2,3.5203335447092834,2,2,2.7854135759006455,4,2,8
24,0,0,1,1,1,1,0,3,1,3,1,0,4.025636667141966,2,0,14,3,2,0,2.6485467331394013,4,3,1.6032774396425193,2,0,3
39,0,1,5,2,2,3,1,2,1,3,1,0,3.9399152818951797,6,0,20,3,3,0,2.9747590998976725,2,1,1.0878605524459786,1,1,1
40,0,0,21,2,2,3,1,2,1,1,3,0,4.09958425353105,2,0,12,3,1,1,3.0723606210756147,5,3,1.9864470209037055,3,1,0
26,0,1,21,2,2,3,0,2,1,6,1,0,4.043663726039521,0,0,11,3,2,0,3.053519380414011,2,2,2.366260111791285,3,1,6
32,0,0,1,3,1,2,1,1,2,2,2,1,4.177202241020396,6,0,13,3,2,0,3.168123300030564,2,2,0.6609184700288665,1,1,1
18,2,0,5,3,2,2,0,3,1,3,2,1,3.893234102973245,1,0,14,3,3,0,0.032585208898827434,3,3,0.029402550763849566,0,0,0
33,0,0,15,3,2,1,0,3,2,2,1,1,4.094895824663036,5,1,14,3,2,0,2.8524816727541507,3,2,1.2736174373899778,1,0,1
28,0,0,1,1,0,2,0,2,1,3,1,0,3.9421857916576277,0,0,11,3,3,1,0.8979143261646121,1,3,0.8066049202694918,0,0,0
28,0,0,6,3,1,2,1,3,1,3,3,1,3.948514353980894,1,0,13,3,3,0,1.1576264220669443,3,2,1.0520815780182633,1,1,1
19,0,0,2,3,2,2,0,2,1,3,2,1,3.9102025046008526,1,0,13,3,4,0,1.2708580813561696,3,2,1.1467310019936037,1,0,1
33,0,0,4,3,1,3,0,3,1,3,2,1,3.96610728859204,1,0,12,3,2,0,0.7710602063704559,2,3,0.7232926390247202,0,0,0
48,0,0,10,3,0,2,0,3,3,2,2,0,4.179986655123128,5,0,20,3,3,2,4.500499486031787,2,2,2.7907047129989877,7,0,7
35,0,0,15,3,4,1,0,3,2,3,2,1,4.083292258119503,6,1,14,3,2,0,3.301682539159763,3,2,0.7520699639159335,0,0,0
40,0,0,24,3,0,2,0,3,3,2,2,1,4.225698062928117,3,0,14,3,3,0,4.4525928184537165,2,2,1.2438848112127108,1,0,0
26,1,1,17,3,0,2,0,2,1,6,2,1,3.998548738017457,0,0,11,3,1,0,3.1676733296652273,2,2,2.4181015677466813,7,1,1
34,1,0,7,2,2,4,0,1,1,2,3,1,3.9728639149338454,0,0,16,3,2,1,1.5407857702812287,1,2,0.9802190692795805,1,0,0
19,0,0,3,2,1,1,0,2,1,3,1,1,3.9747202471682743,0,1,19,3,1,0,0.7710602063704559,2,3,0.5178152287279104,0,0,0
50,0,1,3,3,0,1,1,2,1,1,3,0,3.9601158558064236,9,0,12,3,3,2,4.784672435202168,2,3,2.6519982402065745,0,1,6
26,0,0,18,2,2,3,1,2,1,3,1,0,3.9556904837702827,0,0,17,3,3,2,0.8921732898157556,2,3,0.7232926390247202,0,0,0
53,0,0,8,3,0,1,1,3,3,2,2,1,4.208706423764738,7,0,18,3,3,0,4.268268815543819,2,2,2.9463682181459117,7,5,7
47,1,0,7,2,2,3,0,3,1,2,3,0,3.9667250707113317,2,0,11,3,2,1,4.874973587419881,2,3,2.6576803474256447,7,6,6
34,0,0,14,2,3,1,1,1,1,2,4,1,4.093350708768247,5,0,13,3,3,1,2.9092244813325685,2,1,1.2322690667461214,2,1,2
39,0,0,3,2,3,4,0,3,1,2,2,0,4.04770265656885,4,0,18,3,1,0,3.6275292264849064,2,1,0.8708258961926136,0,0,0
30,0,1,7,3,0,1,0,2,1,1,2,1,3.849294484119029,1,0,12,3,3,0,0.890435588497897,3,3,0.8248258399044541,0,0,0
32,0,0,2,3,0,4,0,3,1,3,2,1,3.827876908322714,1,0,12,3,1,0,0.7710602063704559,2,3,0.7232926390247202,0,0,0
40,1,0,24,3,0,1,0,3,3,2,1,0,4.247841363485579,3,0,15,3,4,0,5.203979585023581,2,2,0.7232926390247202,0,0,0
28,0,0,1,4,0,1,0,2,1,3,3,1,4.0060246174821135,1,1,11,3,2,0,2.260802758764865,4,1,0.05250920008739923,0,0,0
22,0,1,6,1,0,3,1,3,1,1,1,0,3.922076483793001,1,0,22,4,1,0,0.7710602063704559,2,3,0.5013523201395718,0,0,0
28,0,1,1,2,0,1,0,2,1,4,1,0,3.9447436974795926,1,0,12,3,3,1,0.7710602063704559,1,3,0.7232926390247202,0,0,0
44,0,0,26,3,2,4,1,2,3,2,1,1,4.202701099321697,2,0,12,3,2,0,3.9999899569518065,2,3,1.8038025613785775,3,1,0
54,0,0,3,3,0,2,1,3,3,4,2,1,4.236910003625016,8,0,15,3,3,0,5.062990897372893,2,2,3.3498333749372007,10,9,7
50,1,0,5,3,0,1,1,1,2,4,3,0,4.1033777608815925,1,0,14,3,3,0,3.368508166690983,2,3,1.6562385906055783,2,0,2
49,1,0,8,3,0,1,0,1,3,3,3,0,4.192063332389584,3,1,17,3,3,1,4.524549281365101,2,3,2.074756052077669,3,0,4
32,0,0,2,4,3,4,1,1,2,1,4,0,4.128242027611628,1,0,11,3,3,0,3.9591814898309554,2,2,3.0624116903355962,8,8,8
30,2,0,26,4,2,1,0,2,2,2,2,0,4.121182497543685,2,0,12,3,3,0,3.4480139885214305,4,2,2.5656338029436747,5,0,5
57,1,1,2,1,0,4,1,2,2,2,3,1,4.064293027124924,7,0,13,3,4,1,2.9563112442059114,2,2,1.1477347330666925,0,0,1
31,1,0,18,3,0,1,1,3,3,5,3,0,4.190015742409579,2,1,12,3,1,1,3.7123561637625437,2,3,0.7232926390247202,0,0,0
24,0,0,2,2,0,1,0,2,1,1,3,0,4.068080281215561,8,0,13,3,1,0,2.0985534348506563,3,2,1.2041011454370962,2,2,0
32,0,1,2,3,0,3,0,3,1,4,1,1,3.844943383346501,1,0,12,3,1,0,0.7710602063704559,2,3,0.7232926390247202,0,0,0
37,0,0,1,3,0,1,1,2,2,2,2,0,4.205084194271984,4,1,11,3,2,0,4.475892174238745,2,1,3.11074871461544,1,10,6
35,1,0,25,3,0,3,0,3,1,1,2,1,3.9751240601579365,1,0,18,3,1,0,3.5203335447092834,2,2,2.7854135759006455,3,7,7
22,0,0,7,1,0,3,1,3,1,1,2,1,3.9444156160908985,1,0,22,4,1,0,1.1405577636675184,2,3,1.0292186668007322,0,0,0
22,1,1,9,3,1,2,0,2,1,4,1,1,3.938072435587356,1,0,11,3,2,0,1.5941360346504216,3,2,0.2659013051230808,0,0,0
34,0,1,9,2,3,3,1,2,1,1,2,0,3.994047178089668,0,0,18,3,1,0,1.5136135227268126,0,2,0.9387805194181663,0,0,0
55,0,1,2,2,2,4,1,2,3,1,1,0,4.190626801466421,6,0,13,3,4,1,4.2449569069548705,2,2,1.5907622787393705,1,0,2
30,2,1,2,2,0,2,1,2,1,4,3,0,4.022670323567564,6,0,12,3,3,0,2.9263476204654024,2,1,1.0055207289429828,1,1,1
30,0,0,21,3,0,1,0,2,1,1,3,0,3.945342605112319,3,0,11,3,2,0,2.755834382699599,2,3,1.8636612129694277,2,0,1
35,0,1,15,3,0,2,0,3,1,4,1,1,3.9753338173163284,1,0,15,3,2,0,4.667543918451647,1,3,3.3946494128290805,12,14,13
43,1,0,25,4,0,1,0,2,2,2,1,0,4.094983103801791,2,0,13,3,3,1,2.6282847800084244,3,3,1.0614645438043593,1,0,0
49,0,1,2,3,0,1,1,2,1,2,3,0,4.00316917378378,9,0,12,3,3,1,4.951787403464529,2,3,2.067059821863974,0,1,4
32,1,1,16,1,0,2,0,1,1,1,1,0,4.033987876803009,1,0,22,4,2,0,3.4194734726694618,4,3,2.7163346812167046,2,5,6
18,1,0,2,2,3,2,0,2,1,3,3,1,3.87509216142133,1,0,12,3,3,0,0.5182466244559811,2,3,0.4676285099497707,0,0,0
30,0,0,7,3,2,2,0,3,1,3,3,1,3.825133437452724,1,0,13,3,2,0,0.7710602063704559,2,2,0.7232926390247202,0,0,0
32,0,0,14,1,3,2,1,3,2,0,3,0,4.226197878992479,7,0,12,3,4,0,4.073189975935954,2,3,2.2743930512566166,5,6,6
19,2,0,1,1,1,1,0,2,1,3,2,1,3.8992203208744423,1,0,11,3,3,0,1.132658662510506,2,3,0.9936337731716707,1,0,1
26,0,0,1,1,1,2,0,3,1,3,1,1,3.996532151449356,0,0,12,3,2,0,2.4513701407118034,3,3,1.8394728810922998,3,0,2
31,0,0,16,3,1,1,0,3,3,2,2,0,4.176370797470428,2,0,15,3,1,1,3.5815847941424575,2,2,0.4797729719074912,0,0,0
29,0,0,18,1,2,2,0,1,1,1,3,0,3.9626562084567465,1,0,12,3,3,0,2.072625504680407,2,2,1.6905695803297882,2,0,1
36,0,1,13,2,4,1,0,2,2,5,2,1,4.0816833732566575,6,1,14,3,1,0,3.777428669616711,2,1,0.7232926390247202,0,0,0
26,0,1,19,2,3,3,0,3,1,5,2,0,3.921945648221652,0,0,11,3,3,0,2.6415634789940974,2,3,1.9899560017309281,1,0,3
29,0,0,26,3,2,1,0,2,2,1,3,0,4.14980627599533,1,0,21,4,3,2,3.4548210507541977,2,2,2.693139372997794,3,1,8
23,1,1,9,2,3,2,1,3,1,3,1,1,3.981633661711583,1,0,11,3,3,0,1.9684207638437448,2,2,0.057907599485406705,0,0,0
33,0,1,2,3,0,2,0,3,1,4,1,1,3.8704502423989564,1,0,12,3,2,0,0.7710602063704559,2,3,0.7232926390247202,0,0,0
30,1,0,1,4,0,2,0,3,2,4,1,0,4.169097775300441,1,1,11,3,1,0,3.5203335447092834,2,3,2.7854135759006455,8,4,7
29,0,0,9,3,2,2,0,2,1,3,3,1,3.769757391763475,1,1,13,3,3,0,0.7882236966356237,3,2,0.7378908256343366,0,0,0
49,1,0,1,3,2,2,1,2,2,2,3,1,4.089311176851861,5,0,13,3,4,0,3.7284287342740408,3,3,0.3303187745378281,0,0,0
34,0,0,15,1,3,1,1,1,2,1,3,1,4.130283294364477,6,0,13,3,4,1,3.147021796643717,2,2,1.3843451327604084,2,2,2
32,1,0,1,3,0,1,0,1,1,3,2,1,3.8498779847992695,1,0,12,3,2,0,0.7710602063704559,2,3,0.7232926390247202,0,0,0
30,1,0,26,1,1,3,0,2,1,3,1,0,4.081942634770931,0,1,11,3,1,0,3.127019214465874,2,2,2.4112966151421604,5,1,6
30,0,0,19,2,1,2,0,1,1,1,3,0,4.019309827729666,2,0,11,3,3,0,2.072625504680407,2,2,1.4234286041532194,2,1,1
48,0,0,1,2,0,1,1,2,2,3,3,1,4.099642794134039,8,0,13,3,4,0,5.029456417475407,2,3,0.6484173846871752,0,0,0
20,1,0,1,1,1,1,0,2,1,4,2,1,3.938802021483706,1,0,11,3,3,0,1.3177667609275445,3,3,1.175939107970915,1,0,1
34,0,0,4,2,0,1,0,2,1,3,1,0,3.989569814759732,7,1,21,4,1,0,3.8187942743864562,3,3,2.3818205454389543,5,0,5
20,0,0,21,2,4,4,1,1,1,3,2,0,3.898137120691437,1,0,12,3,2,0,0.7710602063704559,2,3,0.7232926390247202,0,0,0
47,1,0,28,3,0,1,0,3,2,0,2,0,4.197097364419386,2,0,12,3,4,0,3.376815761907345,2,2,2.5057990005828334,5,6,6
33,0,0,10,1,3,1,1,1,1,3,4,2,4.01872616398004,6,0,13,3,1,2,3.1124689969920105,2,2,1.7619553785962792,2,1,2
28,0,1,1,4,3,1,1,2,1,1,4,0,4.073031317589032,8,0,13,3,2,2,2.1115470492094506,3,3,1.2183728068746578,2,2,2
50,0,0,2,2,2,1,1,2,1,2,3,0,3.985525944433722,1,0,14,3,3,0,1.8244424515155322,2,3,1.2737883517086996,1,0,1
42,0,1,2,3,0,1,1,3,1,4,1,0,3.9864438265571867,4,1,11,3,2,0,3.3224378228011116,3,3,1.6658823484823593,2,1,2
42,0,0,8,2,1,1,0,1,1,1,2,1,4.094646669228486,7,1,13,3,1,0,2.8762374535154076,2,1,1.7423360783558994,2,0,2
47,2,0,6,2,2,3,0,3,1,2,2,0,3.992461836225506,1,0,11,3,3,1,4.671046247629721,3,3,2.64254670803851,7,7,7
31,1,0,2,3,0,2,1,2,1,3,3,0,4.06012480590813,6,0,12,3,3,0,2.893831991269825,2,1,1.175622953692389,2,2,2
29,0,0,18,3,0,2,0,1,1,2,3,0,4.008297147833205,3,0,11,3,2,1,2.3547531887461237,2,2,1.470847921068716,1,1,2
30,1,0,25,3,1,2,0,2,1,1,1,0,4.112248465415716,4,0,14,3,2,0,3.2712253037815993,4,2,2.1715313914796233,2,0,1
25,0,1,4,1,1,3,0,2,1,2,3,0,3.9978707668354154,1,0,14,3,1,1,2.9788962352852986,2,3,2.424814650421658,7,3,6
39,1,0,3,3,2,1,1,3,1,1,2,1,4.141484967822572,1,0,16,3,3,0,3.2147165299026543,4,2,2.5833923350075962,7,7,7
29,1,0,1,2,0,3,0,3,1,3,1,1,3.957435887286339,0,0,11,3,1,0,1.9637615035319147,2,3,1.6092807182623385,2,1,2
39,0,1,6,3,0,1,1,3,1,4,1,0,3.929986656109591,4,0,16,3,2,0,3.3972875681962598,2,1,1.5937139148180783,2,0,2
31,0,1,6,2,0,3,1,3,1,4,3,0,4.077457142807044,1,0,17,3,1,0,3.284717944082092,3,2,2.6143654183249887,3,1,1
26,1,2,18,3,1,2,0,3,1,6,2,1,3.9481987642643728,0,0,11,3,2,0,2.894387214659039,2,2,2.1931879718048637,4,1,1
31,1,0,2,3,0,1,1,2,1,1,1,0,4.091215616327507,1,0,11,3,2,0,3.5203335447092834,3,3,2.7854135759006455,8,7,7
55,0,1,24,4,2,3,0,3,3,5,3,0,4.216872284220126,1,0,12,3,4,1,6.008424516056667,2,2,4.212482474215562,9,13,6
26,0,1,23,3,1,2,1,1,1,4,3,1,3.940343717486141,1,0,18,3,2,0,0.7710602063704559,2,1,0.7232926390247202,0,0,0
19,0,1,3,3,0,2,0,2,1,4,4,1,3.8467271952577415,1,0,20,3,2,0,0.7710602063704559,3,2,0.7232926390247202,0,1,0
27,0,0,5,3,1,3,1,2,1,3,2,1,4.037858243395411,2,0,13,3,3,0,1.6248374637475036,2,2,1.3198126056362447,2,1,2
37,0,1,4,3,3,3,0,3,1,4,1,1,3.9796207864109334,4,0,20,3,2,0,3.2457817141686105,3,2,1.2277396770071947,1,0,1
32,0,0,7,2,0,3,0,3,2,3,2,0,4.110835282870909,0,0,17,3,1,0,3.2665542743938456,3,3,2.5575446113150333,3,0,1
31,0,0,25,3,2,1,0,2,1,1,2,0,4.030270852197099,2,0,20,4,2,1,2.849014590713086,1,2,1.8398623133270662,2,1,4
30,1,1,14,1,4,3,0,3,2,7,3,1,4.125032194508205,0,0,12,3,1,0,3.596862183035504,1,3,2.699876922637716,8,8,8
35,0,0,8,3,0,2,1,1,1,3,1,1,4.03817721756013,5,0,23,4,2,0,3.4807710052165075,3,3,2.1364701428573367,3,0,3
28,0,0,24,3,2,2,0,3,1,3,2,0,3.989907476792943,1,0,18,3,3,3,1.3308211509676133,3,2,1.1431471319929218,1,0,1
25,1,0,24,1,0,3,1,1,1,3,3,0,3.8177135612093167,1,0,14,3,3,0,0.7710602063704559,3,3,0.7232926390247202,0,0,0
30,1,0,1,4,0,1,0,1,1,3,3,1,3.878595664956065,1,1,11,3,2,0,1.2501803025237122,3,2,0.5075601789126631,0,0,0
44,0,1,3,3,0,1,1,3,1,3,1,0,3.942638060763796,3,0,11,3,3,0,3.501304333517683,4,3,1.5253681437869415,2,0,2
40,2,0,3,3,1,1,1,3,1,1,1,1,4.187499146755331,1,0,17,3,2,0,3.1370435931373892,4,3,2.53204839043352,7,7,7
41,1,1,16,3,1,2,1,2,1,1,3,0,3.973745438560403,8,0,15,3,3,1,2.7771847469902786,3,2,0.7232926390247202,0,0,0
28,0,1,2,4,3,1,1,1,1,1,3,0,4.0410833965794914,5,0,14,3,4,0,2.3774204109333774,3,2,1.3499985111024755,2,2,1
31,1,0,18,3,0,1,1,3,3,5,3,0,4.192444710244378,2,1,12,3,1,1,3.7409555797221907,2,3,0.7232926390247202,0,0,0
31,0,1,1,3,0,3,1,2,1,4,3,1,4.030125433437587,0,0,13,3,3,0,1.8862697183513775,2,1,1.429348584226044,2,1,2
43,0,0,10,3,2,1,0,1,2,3,3,0,4.122687115526382,5,1,12,3,2,0,3.0914601902222487,2,2,2.0959777440768357,4,0,3
28,0,1,2,3,3,1,1,1,1,1,3,0,3.999390958262104,5,0,12,3,3,0,2.62256079734965,3,2,1.0108137524188092,1,1,1
40,0,0,23,2,0,2,0,3,3,2,2,0,4.24500380748414,3,0,15,3,3,0,5.148861522868639,2,2,0.7767007701907118,0,0,0
18,0,0,3,2,0,2,0,3,1,3,3,1,3.8313013747629574,1,0,12,3,3,0,0.0,2,3,0.0,0,0,0
30,1,0,1,3,0,3,0,3,1,2,2,1,3.936144063084879,0,0,11,3,1,0,1.7247306959285988,1,3,1.5121558238041501,2,1,2
25,1,0,2,2,0,1,0,3,1,1,1,0,3.9692871904106473,7,0,14,3,1,0,2.4395518322621297,2,3,1.388911755021817,2,1,1
41,0,0,1,2,0,2,0,2,2,2,3,0,4.1253740982910365,8,0,11,3,1,0,3.223700489566686,0,1,2.263679276684666,4,0,5
29,1,1,5,3,2,2,0,3,1,4,2,1,3.9701363378033614,0,0,15,3,1,0,1.8222289106115341,3,2,1.401496323545593,2,1,2
19,0,1,3,3,0,2,0,2,1,4,4,1,3.87614218719163,1,0,20,3,2,0,0.7710602063704559,3,2,0.7232926390247202,0,1,0
51,0,0,2,1,2,1,0,1,4,0,3,0,4.249104896276957,1,0,14,3,3,1,6.05004524851713,3,3,4.067382336683668,12,6,8
31,1,0,1,4,0,3,0,3,3,4,2,0,4.1630644287133425,1,1,11,3,1,0,3.577414254189674,2,2,2.821442567428209,8,4,7
27,0,1,2,3,1,2,1,3,1,1,2,0,3.994753664731622,6,0,15,3,3,0,2.5001671214543655,2,2,1.3271849948851953,2,1,1
26,0,1,20,2,2,3,0,2,1,6,1,0,3.9391210942950763,0,0,11,3,2,0,2.7072480347034964,2,2,2.055342309424503,1,1,4
18,0,0,3,2,0,2,0,3,1,3,3,1,3.833968363307938,1,0,12,3,3,0,0.0,2,3,0.0,0,0,0
23,1,0,8,2,2,2,1,3,1,3,1,1,3.9914968666700146,1,0,11,3,2,0,1.667206047023805,2,2,0.2252955804992458,0,0,0
32,0,0,3,3,2,3,1,1,3,2,4,0,4.215445288176418,1,1,11,3,3,0,4.2937583490096465,2,2,3.2460742159826026,7,9,7
28,0,1,2,3,2,1,1,1,1,1,4,0,4.0237728400651305,5,0,13,3,3,0,2.533751471890228,3,1,1.4090525505456246,2,2,2
58,0,1,2,2,0,4,1,2,1,2,3,1,3.947854499421813,6,0,19,3,2,0,2.350743491452886,3,2,0.7232926390247202,0,0,0
40,0,0,23,3,2,3,1,2,2,1,2,1,4.133842827427326,3,0,12,3,3,0,3.211984069602302,2,3,1.7837909330590442,3,1,0
45,0,0,11,3,2,1,0,3,3,4,4,1,4.191889156105305,2,1,11,3,2,1,4.8578992527417615,1,3,2.5445701485046253,7,2,3
32,0,1,1,3,0,4,1,2,1,4,2,1,3.8649128542775038,0,0,12,3,1,0,1.0247365895571359,2,2,0.8767001419172401,0,0,0
29,2,0,25,3,1,3,0,2,1,2,1,1,4.043329631141721,3,1,15,3,3,0,2.6652093891354567,4,2,1.815098608065333,2,0,0
24,0,0,1,1,1,1,0,3,1,2,1,1,4.003631490262393,0,0,16,3,2,0,2.664017394409126,3,3,2.014846318976836,3,0,4
27,0,0,5,3,1,3,0,2,1,2,3,1,4.080849835195352,1,0,12,3,1,0,3.255454776588793,0,3,2.467735400454841,7,7,5
34,0,1,14,4,3,3,1,1,1,3,1,1,4.007662101489492,1,0,23,4,3,1,2.3774204109333774,2,1,1.8399789815247556,2,0,1
32,0,1,15,1,2,2,0,3,2,0,3,0,4.202997096198014,6,0,12,3,4,0,4.138218046783927,2,3,2.3920916125474085,5,7,7
20,0,1,4,3,0,1,0,2,1,4,1,1,3.988355471115334,1,0,18,3,2,0,0.7710602063704559,2,3,0.7232926390247202,0,0,0
31,0,0,6,3,2,3,0,3,1,3,3,1,3.872385134779386,1,0,13,3,2,0,0.7710602063704559,2,2,0.7232926390247202,0,0,0
22,0,0,7,2,0,3,1,3,1,2,3,1,3.9352292396745843,1,0,21,4,1,0,1.6386538684283734,2,3,1.4416180447421787,1,0,1
28,0,0,11,2,2,3,0,2,1,2,2,1,4.115271951367774,2,0,11,3,3,0,2.128516318034807,1,3,1.175622953692389,0,2,2
29,2,0,24,3,1,3,0,3,1,2,1,1,3.866728154460598,2,1,16,3,3,0,1.462430606703097,3,2,1.121805246568804,0,0,0
43,2,0,5,2,2,2,0,3,1,2,2,0,4.098976246140618,1,0,15,3,3,0,3.8582974354796606,4,3,2.578301770780566,7,7,7
48,0,0,10,3,2,2,0,3,3,2,4,0,4.176848829463102,1,1,15,3,1,1,4.097911610184054,2,4,2.5691450783875482,7,6,5
23,0,0,6,3,0,3,1,3,1,3,3,1,3.932825449794431,1,0,21,4,2,1,1.7110296315570945,2,3,1.4934038974563395,1,0,1
50,1,0,4,3,2,3,0,2,1,3,3,0,4.069640458617074,1,0,13,3,2,1,5.514360746412056,3,3,3.402973309237527,7,4,7
28,1,0,24,3,1,3,1,3,1,3,1,1,3.774819941943074,1,0,17,3,3,0,0.7710602063704559,3,2,0.7232926390247202,0,0,0
20,1,0,1,1,1,1,0,2,1,4,2,1,3.9393356112371576,1,0,11,3,3,0,1.3032181764706667,3,3,1.1638935867901667,1,0,1
30,0,0,1,4,1,2,1,2,1,1,1,1,4.090397731436017,6,0,12,3,3,0,3.2457675925926353,2,1,1.8211518724211966,4,1,4
28,0,0,1,3,3,2,0,2,1,2,3,1,3.9814726742827022,6,0,18,3,3,2,2.3774204109333774,3,2,1.4932668200059844,2,0,1
31,0,1,6,2,0,3,1,3,1,4,3,0,4.077601324028977,1,0,17,3,1,0,3.2895434469625147,3,2,2.6178685538341617,3,1,1
50,1,0,8,2,0,3,1,1,2,2,3,0,4.128035398565002,7,1,11,3,3,0,5.024471361675674,3,1,3.4591868835846764,6,12,9
20,0,1,4,2,0,1,1,3,1,3,1,1,3.9789856303756714,1,0,20,3,1,0,0.7710602063704559,2,3,0.7232926390247202,0,0,0
33,0,1,6,1,2,1,0,2,1,1,1,1,3.942431262868917,1,1,11,3,3,0,2.545691196054486,2,3,1.5208291116442179,1,0,2
28,0,1,2,3,3,1,1,1,1,1,3,0,4.017351359424895,5,0,12,3,3,0,2.404119296582233,3,2,1.4559864045993394,1,1,1
26,2,1,16,3,1,2,0,3,1,6,3,1,4.021336004736449,0,0,11,3,1,0,3.172356000367798,1,2,2.406504510341315,7,2,1
34,0,1,13,3,0,2,0,3,1,4,1,1,3.9821970465092003,1,0,15,3,2,0,4.454701315159117,1,3,3.203978632274656,11,13,12
30,0,0,19,2,1,2,0,1,1,1,3,0,4.026417041173753,2,0,11,3,3,0,2.072625504680407,2,2,1.3899156889729485,2,1,1
37,1,0,8,3,2,2,1,3,2,4,3,1,4.108020734364549,4,1,12,3,2,1,4.703123923892586,5,3,0.7232926390247202,0,0,0
24,0,0,2,1,1,1,0,2,1,2,2,0,3.987129843703762,1,0,15,3,1,0,2.776633416744025,3,3,2.143579487684652,4,1,4
18,2,0,5,3,1,2,0,2,1,3,2,1,3.93107381995778,1,0,15,3,3,0,0.32030413339246355,3,3,0.3004611313330484,0,0,0
25,0,0,4,1,1,4,1,2,1,3,4,0,4.05242404918171,1,0,14,3,2,0,2.9485178381255404,2,3,2.4041477074629096,7,5,5
28,1,0,24,3,1,3,1,3,1,3,1,1,3.809086450357973,1,0,17,3,3,0,0.7710602063704559,3,2,0.7232926390247202,0,0,0
33,0,0,14,2,3,2,1,2,1,3,4,0,3.958707494089656,5,0,13,3,3,1,3.1033414931573042,2,1,1.9466417350183975,3,0,3
34,1,0,19,3,2,1,1,4,1,1,3,1,4.098609066898773,7,0,12,3,2,0,3.3234401257567234,2,2,1.9968462895253156,2,0,3
28,1,1,1,3,2,1,1,2,1,4,2,1,3.9388165015131875,1,1,14,3,1,1,0.7710602063704559,2,3,0.7232926390247202,0,0,0
37,0,0,4,3,1,2,1,3,2,2,1,1,4.1978914670321865,0,0,20,3,1,0,3.2251953657990047,3,3,2.519827840831157,7,5,7
27,0,0,24,2,2,3,1,2,1,3,2,0,3.9219006041809488,1,0,16,3,3,2,0.7710602063704559,3,3,0.7232926390247202,0,0,0
29,0,1,11,3,3,1,0,1,1,4,1,1,3.9513339384890735,2,0,14,3,3,1,1.8049856444692862,3,3,1.175622953692389,2,2,0
25,0,2,20,1,3,4,0,2,1,6,2,0,3.903963939447143,0,0,11,3,3,0,2.192998421536185,2,3,1.692218245724486,0,0,3
41,1,0,20,3,2,2,0,4,1,1,2,1,4.048008836043728,5,0,13,3,4,0,3.520830885880901,2,2,1.0539755951331633,1,1,1
